  0.90000000      -3.2127778      0.78944923      0.72000000E-01 -0.47287949E-01
  0.90000000      -3.2059706      0.79544292      0.73000000E-01 -0.47781444E-01
  0.90000000      -3.1995683      0.80112155      0.74000000E-01 -0.48251966E-01
  0.90000000      -3.1949061      0.80528234      0.75000000E-01 -0.48599527E-01
  0.90000000      -3.1943677      0.80576420      0.76000000E-01 -0.48644366E-01
  0.90000000      -3.1879604      0.81152111      0.77000000E-01 -0.49134527E-01
  0.90000000      -3.1816119      0.81726573      0.78000000E-01 -0.49626527E-01
  0.90000000      -3.1753820      0.82294252      0.79000000E-01 -0.50115560E-01
  0.90000000      -3.1692985      0.82852400      0.80000000E-01 -0.50599186E-01
  0.90000000      -3.1633768      0.83399343      0.81000000E-01 -0.51075872E-01
  0.90000000      -3.1576266      0.83933897      0.82000000E-01 -0.51544499E-01
  0.90000000      -3.1520551      0.84455102      0.83000000E-01 -0.52004129E-01
  0.90000000      -3.1466694      0.84962009      0.84000000E-01 -0.52453822E-01
  0.90000000      -3.1414822      0.85453107      0.85000000E-01 -0.52892124E-01
  0.90000000      -3.1368911      0.85890130      0.86000000E-01 -0.53286003E-01
  0.90000000      -3.1324152      0.86318347      0.87000000E-01 -0.53674077E-01
  0.90000000      -3.1277034      0.86771442      0.88000000E-01 -0.54086347E-01
  0.90000000      -3.1231898      0.87207697      0.89000000E-01 -0.54485778E-01
  0.90000000      -3.1188984      0.87624521      0.90000000E-01 -0.54869842E-01
  0.90000000      -3.1168841      0.87820854      0.91000000E-01 -0.55060798E-01
  0.90000000      -3.1127223      0.88227896      0.92000000E-01 -0.55441586E-01
  0.90000000      -3.1087469      0.88618472      0.93000000E-01 -0.55809296E-01
  0.90000000      -3.1049663      0.88991506      0.94000000E-01 -0.56162760E-01
  0.90000000      -3.1016239      0.89322618      0.95000000E-01 -0.56479661E-01
  0.90000000      -3.0985699      0.89626235      0.96000000E-01 -0.56773934E-01
  0.90000000      -3.0953183      0.89950626      0.97000000E-01 -0.57087691E-01
  0.90000000      -3.0923000      0.90252800      0.98000000E-01 -0.57381958E-01
  0.90000000      -3.0895435      0.90529648      0.99000000E-01 -0.57653449E-01
  0.90000000      -3.0870964      0.90776136      0.10000000     -0.57896910E-01
  0.90000000      -3.0850258      0.90985220      0.10100000     -0.58104969E-01
  0.90000000      -3.0833933      0.91150411      0.10200000     -0.58270633E-01
  0.90000000      -3.0822409      0.91267199      0.10300000     -0.58388715E-01
  0.90000000      -3.0815727      0.91334977      0.10400000     -0.58457825E-01
  0.90000000      -3.0813111      0.91361531      0.10500000     -0.58485141E-01
  0.90000000      -3.0811604      0.91376827      0.10600000     -0.58500988E-01
  0.90000000      -3.0806500      0.91428663      0.10700000     -0.58555385E-01
  0.90000000      -3.0796676      0.91528522      0.10800000     -0.58661036E-01
  0.90000000      -3.0782316      0.91674677      0.10900000     -0.58816877E-01
  0.90000000      -3.0764016      0.91861267      0.11000000     -0.59017287E-01
  0.90000000      -3.0742641      0.92079706      0.11100000     -0.59253513E-01
  0.90000000      -3.0719127      0.92320593      0.11200000     -0.59515706E-01
  0.90000000      -3.0694186      0.92576787      0.11300000     -0.59796300E-01
  0.90000000      -3.0668310      0.92843339      0.11400000     -0.60090000E-01
  0.90000000      -3.0641863      0.93116566      0.11500000     -0.60392822E-01
  0.90000000      -3.0634946      0.93188160      0.11600000     -0.60601135E-01
  0.90000000      -3.0664189      0.92885857      0.11700000     -0.60600103E-01
  0.90000000      -3.0637828      0.93158320      0.11800000     -0.60909849E-01
  0.90000000      -3.0745789      0.92047503      0.11900000     -0.60452694E-01
  0.90000000      -3.0722592      0.92285055      0.12000000     -0.60729911E-01
  0.90000000      -3.0732919      0.92179217      0.12100000     -0.60787113E-01
  0.90000000      -3.0708743      0.92427169      0.12200000     -0.61080870E-01
  0.90000000      -3.0699115      0.92526100      0.12300000     -0.61280841E-01
  0.90000000      -3.0673497      0.92789844      0.12400000     -0.61597228E-01
  0.90000000      -3.0667141      0.92855396      0.12500000     -0.61762039E-01
  0.90000000      -3.0640776      0.93127814      0.12600000     -0.62092928E-01
  0.90000000      -3.0614180      0.93403422      0.12700000     -0.62429366E-01
  0.90000000      -3.0587618      0.93679492      0.12800000     -0.62768028E-01
  0.90000000      -3.0561392      0.93952876      0.12900000     -0.63105031E-01
  0.90000000      -3.0571628      0.93846076      0.13000000     -0.62998216E-01
  0.90000000      -3.0545199      0.94122066      0.13100000     -0.63343113E-01
  0.90000000      -3.0521743      0.94367692      0.13200000     -0.63654227E-01
  0.90000000      -3.0495727      0.94640867      0.13300000     -0.63998929E-01
  0.90000000      -3.0470266      0.94908989      0.13400000     -0.64338833E-01
  0.90000000      -3.0445488      0.95170645      0.13500000     -0.64672093E-01
  0.90000000      -3.0421596      0.95423619      0.13600000     -0.64995810E-01
  0.90000000      -3.0443313      0.95193645      0.13700000     -0.64758425E-01
  0.90000000      -3.0422806      0.95410799      0.13800000     -0.65042903E-01
  0.90000000      -3.0410342      0.95543021      0.13900000     -0.65227147E-01
  0.90000000      -3.0763916      0.91862291      0.14000000     -0.60413244E-01
  0.90000000      -3.0788300      0.91613746      0.14100000     -0.60020717E-01
  0.90000000      -3.0803351      0.91460663      0.14200000     -0.59722570E-01
  0.90000000      -3.0801277      0.91481739      0.14300000     -0.59752122E-01
  0.90000000      -3.0802678      0.91467500      0.14400000     -0.59704044E-01
  0.90000000      -3.0803413      0.91460036      0.14500000     -0.59669304E-01
  0.90000000      -3.0807660      0.91416881      0.14600000     -0.59517633E-01
  0.90000000      -3.0808202      0.91411383      0.14700000     -0.59464276E-01
  0.90000000      -3.0807792      0.91415542      0.14800000     -0.59470318E-01
  0.90000000      -3.0807181      0.91421754      0.14900000     -0.59479401E-01
  0.90000000      -3.0806395      0.91429733      0.15000000     -0.59491145E-01
  0.90000000      -3.0805439      0.91439442      0.15100000     -0.59505527E-01
  0.90000000      -3.0804309      0.91450929      0.15200000     -0.59522658E-01
  0.90000000      -3.0802998      0.91464254      0.15300000     -0.59542658E-01
  0.90000000      -3.0801492      0.91479554      0.15400000     -0.59565766E-01
  0.90000000      -3.0799772      0.91497039      0.15500000     -0.59592344E-01
  0.90000000      -3.0797810      0.91516989      0.15600000     -0.59622857E-01
  0.90000000      -3.0795575      0.91539714      0.15700000     -0.59657830E-01
  0.90000000      -3.0793975      0.91555993      0.15800000     -0.59675122E-01
  0.90000000      -3.0791789      0.91578235      0.15900000     -0.59705846E-01
  0.90000000      -3.0788833      0.91608320      0.16000000     -0.59753000E-01
  0.90000000      -3.0786722      0.91629805      0.16100000     -0.59779142E-01
  0.90000000      -3.0789249      0.91604089      0.16200000     -0.59695695E-01
