  0.90000000      -3.2127778      0.78944923      0.36288765E-01 -0.25960622E-01
  0.90000000      -3.2059706      0.79544292      0.36779227E-01 -0.26209289E-01
  0.90000000      -3.1995683      0.80112155      0.37252419E-01 -0.26446246E-01
  0.90000000      -3.1949061      0.80528234      0.37604634E-01 -0.26620727E-01
  0.90000000      -3.1943677      0.80576420      0.37645733E-01 -0.26640981E-01
  0.90000000      -3.1879604      0.81152111      0.38141899E-01 -0.26883745E-01
  0.90000000      -3.1816119      0.81726573      0.38646810E-01 -0.27127454E-01
  0.90000000      -3.1753820      0.82294252      0.39155925E-01 -0.27369763E-01
  0.90000000      -3.1692985      0.82852400      0.39666910E-01 -0.27609477E-01
  0.90000000      -3.1633768      0.83399343      0.40178248E-01 -0.27845839E-01
  0.90000000      -3.1576266      0.83933897      0.40688765E-01 -0.28078285E-01
  0.90000000      -3.1520551      0.84455102      0.41197399E-01 -0.28306339E-01
  0.90000000      -3.1466694      0.84962009      0.41703007E-01 -0.28529515E-01
  0.90000000      -3.1414822      0.85453107      0.42203766E-01 -0.28747067E-01
  0.90000000      -3.1368911      0.85890130      0.42658976E-01 -0.28941803E-01
  0.90000000      -3.1324152      0.86318347      0.43114298E-01 -0.29133686E-01
  0.90000000      -3.1277034      0.86771442      0.43606691E-01 -0.29337906E-01
  0.90000000      -3.1231898      0.87207697      0.44091750E-01 -0.29535727E-01
  0.90000000      -3.1188984      0.87624521      0.44565911E-01 -0.29725862E-01
  0.90000000      -3.1168841      0.87820854      0.44793072E-01 -0.29815811E-01
  0.90000000      -3.1127223      0.88227896      0.45272241E-01 -0.30003111E-01
  0.90000000      -3.1087469      0.88618472      0.45743024E-01 -0.30183900E-01
  0.90000000      -3.1049663      0.88991506      0.46203395E-01 -0.30357572E-01
  0.90000000      -3.1016239      0.89322618      0.46621391E-01 -0.30512574E-01
  0.90000000      -3.0985699      0.89626235      0.47012900E-01 -0.30655426E-01
  0.90000000      -3.0953183      0.89950626      0.47440430E-01 -0.30808834E-01
  0.90000000      -3.0923000      0.90252800      0.47847797E-01 -0.30952485E-01
  0.90000000      -3.0895435      0.90529648      0.48229228E-01 -0.31084747E-01
  0.90000000      -3.0870964      0.90776136      0.48575831E-01 -0.31203044E-01
  0.90000000      -3.0850258      0.90985220      0.48875290E-01 -0.31303797E-01
  0.90000000      -3.0833933      0.91150411      0.49115592E-01 -0.31383669E-01
  0.90000000      -3.0822409      0.91267199      0.49287534E-01 -0.31440283E-01
  0.90000000      -3.0815727      0.91334977      0.49388121E-01 -0.31473196E-01
  0.90000000      -3.0813111      0.91361531      0.49427691E-01 -0.31486102E-01
  0.90000000      -3.0811604      0.91376827      0.49450528E-01 -0.31493539E-01
  0.90000000      -3.0806500      0.91428663      0.49528148E-01 -0.31518758E-01
  0.90000000      -3.0796676      0.91528522      0.49678693E-01 -0.31567411E-01
  0.90000000      -3.0782316      0.91674677      0.49901508E-01 -0.31638787E-01
  0.90000000      -3.0764016      0.91861267      0.50190398E-01 -0.31730202E-01
  0.90000000      -3.0742641      0.92079706      0.50535221E-01 -0.31837648E-01
  0.90000000      -3.0719127      0.92320593      0.50924258E-01 -0.31956680E-01
  0.90000000      -3.0694186      0.92576787      0.51348817E-01 -0.32083924E-01
  0.90000000      -3.0668310      0.92843339      0.51803278E-01 -0.32217043E-01
  0.90000000      -3.0641863      0.93116566      0.52283743E-01 -0.32354295E-01
  0.90000000      -3.0634946      0.93188160      0.52412252E-01 -0.32390396E-01
  0.90000000      -3.0664189      0.92885857      0.51877040E-01 -0.32238347E-01
  0.90000000      -3.0637828      0.93158320      0.52358553E-01 -0.32375342E-01
  0.90000000      -3.0745789      0.92047503      0.50483922E-01 -0.31821778E-01
  0.90000000      -3.0722592      0.92285055      0.50866261E-01 -0.31939083E-01
  0.90000000      -3.0732919      0.92179217      0.50694785E-01 -0.31886750E-01
  0.90000000      -3.0708743      0.92427169      0.51099477E-01 -0.32009532E-01
  0.90000000      -3.0699115      0.92526100      0.51263899E-01 -0.32058696E-01
  0.90000000      -3.0673497      0.92789844      0.51710979E-01 -0.32190266E-01
  0.90000000      -3.0667141      0.92855396      0.51824158E-01 -0.32223083E-01
  0.90000000      -3.0640776      0.93127814      0.52303859E-01 -0.32359963E-01
  0.90000000      -3.0614180      0.93403422      0.52805600E-01 -0.32499297E-01
  0.90000000      -3.0587618      0.93679492      0.53326391E-01 -0.32639754E-01
  0.90000000      -3.0561392      0.93952876      0.53861978E-01 -0.32779759E-01
  0.90000000      -3.0571628      0.93846076      0.53650257E-01 -0.32724954E-01
  0.90000000      -3.0545199      0.94122066      0.54204309E-01 -0.32866877E-01
