       29440
 #  0.314000000000357     
 C          993           1           7
 C          993           1           8
 C          993           1           9
 C          993           1          10
 O          993           1          11
 Na         993           1          12
 Na         994           1           5
 O          994           1           6
 C          994           1           7
 C          994           1           8
 C          994           1           9
 C          994           1          10
 O          994           1          11
 Na         994           1          12
 Na         995           1           5
 O          995           1           6
 C          995           1           7
 C          995           1           8
 C          995           1           9
 C          995           1          10
 O          995           1          11
 Na         995           1          12
 Na         996           1           5
 O          996           1           6
 C          996           1           7
 C          996           1           8
 C          996           1           9
 C          996           1          10
 O          996           1          11
 Na         996           1          12
 Na         997           1           5
 O          997           1           6
 C          997           1           7
 C          997           1           8
 C          997           1           9
 C          997           1          10
 O          997           1          11
 Na         997           1          12
 Na         998           1           5
 O          998           1           6
 C          998           1           7
 C          998           1           8
 C          998           1           9
 C          998           1          10
 O          998           1          11
 Na         998           1          12
 Na         999           1           5
 O          999           1           6
 C          999           1           7
 C          999           1           8
 C          999           1           9
 C          999           1          10
 O          999           1          11
 Na         999           1          12
 Na        1000           1           5
 O         1000           1           6
 C         1000           1           7
 C         1000           1           8
 C         1000           1           9
 C         1000           1          10
 O         1000           1          11
 Na        1000           1          12
 Na        1001           1           5
 O         1001           1           6
 C         1001           1           7
 C         1001           1           8
 C         1001           1           9
 C         1001           1          10
 O         1001           1          11
 Na        1001           1          12
 Na        1002           1           5
 O         1002           1           6
 C         1002           1           7
 C         1002           1           8
 C         1002           1           9
 C         1002           1          10
 O         1002           1          11
 Na        1002           1          12
 Na        1003           1           5
 O         1003           1           6
 C         1003           1           7
 C         1003           1           8
 C         1003           1           9
 C         1003           1          10
 O         1003           1          11
 Na        1003           1          12
 Na        1004           1           5
 O         1004           1           6
 C         1004           1           7
 C         1004           1           8
 C         1004           1           9
 C         1004           1          10
 O         1004           1          11
 Na        1004           1          12
 Na        1005           1           5
 O         1005           1           6
 C         1005           1           7
 C         1005           1           8
 C         1005           1           9
 C         1005           1          10
 O         1005           1          11
 Na        1005           1          12
 Na        1006           1           5
 O         1006           1           6
 C         1006           1           7
 C         1006           1           8
 C         1006           1           9
 C         1006           1          10
 O         1006           1          11
 Na        1006           1          12
 Na        1007           1           5
 O         1007           1           6
 C         1007           1           7
 C         1007           1           8
 C         1007           1           9
 C         1007           1          10
 O         1007           1          11
 Na        1007           1          12
 Na        1008           1           5
 O         1008           1           6
 C         1008           1           7
 C         1008           1           8
 C         1008           1           9
 C         1008           1          10
 O         1008           1          11
 Na        1008           1          12
 Fe        1009           1           1
 Fe        1009           1           2
 Fe        1009           1           3
 Fe        1009           1           4
 Na        1009           1           5
 O         1009           1           6
 C         1009           1           7
 C         1009           1           8
 C         1009           1           9
 C         1009           1          10
 O         1009           1          11
 Na        1009           1          12
 Fe        1009           1          13
 Fe        1009           1          14
 Fe        1009           1          15
 Fe        1009           1          16
 Fe        1010           1           1
 Fe        1010           1           2
 Fe        1010           1           3
 Fe        1010           1           4
 Na        1010           1           5
 O         1010           1           6
 C         1010           1           7
 C         1010           1           8
 C         1010           1           9
 C         1010           1          10
 O         1010           1          11
 Na        1010           1          12
 Fe        1010           1          13
 Fe        1010           1          14
 Fe        1010           1          15
 Fe        1010           1          16
 Fe        1011           1           1
 Fe        1011           1           2
 Fe        1011           1           3
 Fe        1011           1           4
 Na        1011           1           5
 O         1011           1           6
 C         1011           1           7
 C         1011           1           8
 C         1011           1           9
 C         1011           1          10
 O         1011           1          11
 Na        1011           1          12
 Fe        1011           1          13
 Fe        1011           1          14
 Fe        1011           1          15
 Fe        1011           1          16
 Fe        1012           1           1
 Fe        1012           1           2
 Fe        1012           1           3
 Fe        1012           1           4
 Na        1012           1           5
 O         1012           1           6
 C         1012           1           7
 C         1012           1           8
 C         1012           1           9
 C         1012           1          10
 O         1012           1          11
 Na        1012           1          12
 Fe        1012           1          13
 Fe        1012           1          14
 Fe        1012           1          15
 Fe        1012           1          16
 Fe        1013           1           1
 Fe        1013           1           2
 Fe        1013           1           3
 Fe        1013           1           4
 Na        1013           1           5
 O         1013           1           6
 C         1013           1           7
 C         1013           1           8
 C         1013           1           9
 C         1013           1          10
 O         1013           1          11
 Na        1013           1          12
 Fe        1013           1          13
 Fe        1013           1          14
 Fe        1013           1          15
 Fe        1013           1          16
 Na        1014           1           5
 O         1014           1           6
 C         1014           1           7
 C         1014           1           8
 C         1014           1           9
 C         1014           1          10
 O         1014           1          11
 Na        1014           1          12
 Na        1015           1           5
 O         1015           1           6
 C         1015           1           7
 C         1015           1           8
 C         1015           1           9
 C         1015           1          10
 O         1015           1          11
 Na        1015           1          12
 Na        1016           1           5
 O         1016           1           6
 C         1016           1           7
 C         1016           1           8
 C         1016           1           9
 C         1016           1          10
 O         1016           1          11
 Na        1016           1          12
 Na        1017           1           5
 O         1017           1           6
 C         1017           1           7
 C         1017           1           8
 C         1017           1           9
 C         1017           1          10
 O         1017           1          11
 Na        1017           1          12
 Na        1018           1           5
 O         1018           1           6
 C         1018           1           7
 C         1018           1           8
 C         1018           1           9
 C         1018           1          10
 O         1018           1          11
 Na        1018           1          12
 Na        1019           1           5
 O         1019           1           6
 C         1019           1           7
 C         1019           1           8
 C         1019           1           9
 C         1019           1          10
 O         1019           1          11
 Na        1019           1          12
 Na        1020           1           5
 O         1020           1           6
 C         1020           1           7
 C         1020           1           8
 C         1020           1           9
 C         1020           1          10
 O         1020           1          11
 Na        1020           1          12
 Na        1021           1           5
 O         1021           1           6
 C         1021           1           7
 C         1021           1           8
 C         1021           1           9
 C         1021           1          10
 O         1021           1          11
 Na        1021           1          12
 Na        1022           1           5
 O         1022           1           6
 C         1022           1           7
 C         1022           1           8
 C         1022           1           9
 C         1022           1          10
 O         1022           1          11
 Na        1022           1          12
 Na        1023           1           5
 O         1023           1           6
 C         1023           1           7
 C         1023           1           8
 C         1023           1           9
 C         1023           1          10
 O         1023           1          11
 Na        1023           1          12
 Na        1024           1           5
 O         1024           1           6
 C         1024           1           7
 C         1024           1           8
 C         1024           1           9
 C         1024           1          10
 O         1024           1          11
 Na        1024           1          12
 Na        1025           1           5
 O         1025           1           6
 C         1025           1           7
 C         1025           1           8
 C         1025           1           9
 C         1025           1          10
 O         1025           1          11
 Na        1025           1          12
 Na        1026           1           5
 O         1026           1           6
 C         1026           1           7
 C         1026           1           8
 C         1026           1           9
 C         1026           1          10
 O         1026           1          11
 Na        1026           1          12
 Na        1027           1           5
 O         1027           1           6
 C         1027           1           7
 C         1027           1           8
 C         1027           1           9
 C         1027           1          10
 O         1027           1          11
 Na        1027           1          12
 Na        1028           1           5
 O         1028           1           6
 C         1028           1           7
 C         1028           1           8
 C         1028           1           9
 C         1028           1          10
 O         1028           1          11
 Na        1028           1          12
 Na        1029           1           5
 O         1029           1           6
 C         1029           1           7
 C         1029           1           8
 C         1029           1           9
 C         1029           1          10
 O         1029           1          11
 Na        1029           1          12
 Na        1030           1           5
 O         1030           1           6
 C         1030           1           7
 C         1030           1           8
 C         1030           1           9
 C         1030           1          10
 O         1030           1          11
 Na        1030           1          12
 Na        1031           1           5
 O         1031           1           6
 C         1031           1           7
 C         1031           1           8
 C         1031           1           9
 C         1031           1          10
 O         1031           1          11
 Na        1031           1          12
 Na        1032           1           5
 O         1032           1           6
 C         1032           1           7
 C         1032           1           8
 C         1032           1           9
 C         1032           1          10
 O         1032           1          11
 Na        1032           1          12
 Na        1033           1           5
 O         1033           1           6
 C         1033           1           7
 C         1033           1           8
 C         1033           1           9
 C         1033           1          10
 O         1033           1          11
 Na        1033           1          12
 Fe        1034           1           1
 Fe        1034           1           2
 Fe        1034           1           3
 Fe        1034           1           4
 Na        1034           1           5
 O         1034           1           6
 C         1034           1           7
 C         1034           1           8
 C         1034           1           9
 C         1034           1          10
 O         1034           1          11
 Na        1034           1          12
 Fe        1034           1          13
 Fe        1034           1          14
 Fe        1034           1          15
 Fe        1034           1          16
 Fe        1035           1           1
 Fe        1035           1           2
 Fe        1035           1           3
 Fe        1035           1           4
 Na        1035           1           5
 O         1035           1           6
 C         1035           1           7
 C         1035           1           8
 C         1035           1           9
 C         1035           1          10
 O         1035           1          11
 Na        1035           1          12
 Fe        1035           1          13
 Fe        1035           1          14
 Fe        1035           1          15
 Fe        1035           1          16
 Fe        1036           1           1
 Fe        1036           1           2
 Fe        1036           1           3
 Fe        1036           1           4
 Na        1036           1           5
 O         1036           1           6
 C         1036           1           7
 C         1036           1           8
 C         1036           1           9
 C         1036           1          10
 O         1036           1          11
 Na        1036           1          12
 Fe        1036           1          13
 Fe        1036           1          14
 Fe        1036           1          15
 Fe        1036           1          16
 Fe        1037           1           1
 Fe        1037           1           2
 Fe        1037           1           3
 Fe        1037           1           4
 Na        1037           1           5
 O         1037           1           6
 C         1037           1           7
 C         1037           1           8
 C         1037           1           9
 C         1037           1          10
 O         1037           1          11
 Na        1037           1          12
 Fe        1037           1          13
 Fe        1037           1          14
 Fe        1037           1          15
 Fe        1037           1          16
 Fe        1038           1           1
 Fe        1038           1           2
 Fe        1038           1           3
 Fe        1038           1           4
 Na        1038           1           5
 O         1038           1           6
 C         1038           1           7
 C         1038           1           8
 C         1038           1           9
 C         1038           1          10
 O         1038           1          11
 Na        1038           1          12
 Fe        1038           1          13
 Fe        1038           1          14
 Fe        1038           1          15
 Fe        1038           1          16
 Na        1039           1           5
 O         1039           1           6
 C         1039           1           7
 C         1039           1           8
 C         1039           1           9
 C         1039           1          10
 O         1039           1          11
 Na        1039           1          12
 Na        1040           1           5
 O         1040           1           6
 C         1040           1           7
 C         1040           1           8
 C         1040           1           9
 C         1040           1          10
 O         1040           1          11
 Na        1040           1          12
 Na        1041           1           5
 O         1041           1           6
 C         1041           1           7
 C         1041           1           8
 C         1041           1           9
 C         1041           1          10
 O         1041           1          11
 Na        1041           1          12
 Na        1042           1           5
 O         1042           1           6
 C         1042           1           7
 C         1042           1           8
 C         1042           1           9
 C         1042           1          10
 O         1042           1          11
 Na        1042           1          12
 Na        1043           1           5
 O         1043           1           6
 C         1043           1           7
 C         1043           1           8
 C         1043           1           9
 C         1043           1          10
 O         1043           1          11
 Na        1043           1          12
 Na        1044           1           5
 O         1044           1           6
 C         1044           1           7
 C         1044           1           8
 C         1044           1           9
 C         1044           1          10
 O         1044           1          11
 Na        1044           1          12
 Na        1045           1           5
 O         1045           1           6
 C         1045           1           7
 C         1045           1           8
 C         1045           1           9
 C         1045           1          10
 O         1045           1          11
 Na        1045           1          12
 Na        1046           1           5
 O         1046           1           6
 C         1046           1           7
 C         1046           1           8
 C         1046           1           9
 C         1046           1          10
 O         1046           1          11
 Na        1046           1          12
 Na        1047           1           5
 O         1047           1           6
 C         1047           1           7
 C         1047           1           8
 C         1047           1           9
 C         1047           1          10
 O         1047           1          11
 Na        1047           1          12
 Na        1048           1           5
 O         1048           1           6
 C         1048           1           7
 C         1048           1           8
 C         1048           1           9
 C         1048           1          10
 O         1048           1          11
 Na        1048           1          12
 Na        1049           1           5
 O         1049           1           6
 C         1049           1           7
 C         1049           1           8
 C         1049           1           9
 C         1049           1          10
 O         1049           1          11
 Na        1049           1          12
 Na        1050           1           5
 O         1050           1           6
 C         1050           1           7
 C         1050           1           8
 C         1050           1           9
 C         1050           1          10
 O         1050           1          11
 Na        1050           1          12
 Na        1051           1           5
 O         1051           1           6
 C         1051           1           7
 C         1051           1           8
 C         1051           1           9
 C         1051           1          10
 O         1051           1          11
 Na        1051           1          12
 Na        1052           1           5
 O         1052           1           6
 C         1052           1           7
 C         1052           1           8
 C         1052           1           9
 C         1052           1          10
 O         1052           1          11
 Na        1052           1          12
 Na        1053           1           5
 O         1053           1           6
 C         1053           1           7
 C         1053           1           8
 C         1053           1           9
 C         1053           1          10
 O         1053           1          11
 Na        1053           1          12
 Na        1054           1           5
 O         1054           1           6
 C         1054           1           7
 C         1054           1           8
 C         1054           1           9
 C         1054           1          10
 O         1054           1          11
 Na        1054           1          12
 Na        1055           1           5
 O         1055           1           6
 C         1055           1           7
 C         1055           1           8
 C         1055           1           9
 C         1055           1          10
 O         1055           1          11
 Na        1055           1          12
 Na        1056           1           5
 O         1056           1           6
 C         1056           1           7
 C         1056           1           8
 C         1056           1           9
 C         1056           1          10
 O         1056           1          11
 Na        1056           1          12
 Cl        1057           1           5
 O         1057           1           6
 C         1057           1           7
 C         1057           1           8
 C         1057           1           9
 C         1057           1          10
 O         1057           1          11
 Cl        1057           1          12
 S         1058           1           5
 C         1058           1           6
 C         1058           1           7
 C         1058           1           8
 C         1058           1           9
 C         1058           1          10
 C         1058           1          11
 S         1058           1          12
 Na        1059           1           1
 Na        1059           1           2
 Cl        1059           1           3
 S         1059           1           4
 O         1059           1           5
 C         1059           1           6
 C         1059           1           7
 C         1059           1           8
 C         1059           1           9
 C         1059           1          10
 C         1059           1          11
 O         1059           1          12
 S         1059           1          13
 Cl        1059           1          14
 Na        1059           1          15
 Na        1059           1          16
 O         1060           1           1
 O         1060           1           2
 O         1060           1           3
 C         1060           1           4
 C         1060           1           5
 C         1060           1           6
 C         1060           1           7
 C         1060           1           8
 C         1060           1           9
 C         1060           1          10
 C         1060           1          11
 C         1060           1          12
 C         1060           1          13
 O         1060           1          14
 O         1060           1          15
 O         1060           1          16
 C         1061           1           1
 C         1061           1           2
 C         1061           1           3
 C         1061           1           4
 C         1061           1           5
 C         1061           1           6
 C         1061           1           7
 C         1061           1           8
 C         1061           1           9
 C         1061           1          10
 C         1061           1          11
 C         1061           1          12
 C         1061           1          13
 C         1061           1          14
 C         1061           1          15
 C         1061           1          16
 C         1062           1           1
 C         1062           1           2
 C         1062           1           3
 C         1062           1           4
 C         1062           1           5
 C         1062           1           6
 C         1062           1           7
 C         1062           1           8
 C         1062           1           9
 C         1062           1          10
 C         1062           1          11
 C         1062           1          12
 C         1062           1          13
 C         1062           1          14
 C         1062           1          15
 C         1062           1          16
 O         1063           1           1
 O         1063           1           2
 O         1063           1           3
 C         1063           1           4
 C         1063           1           5
 C         1063           1           6
 C         1063           1           7
 C         1063           1           8
 C         1063           1           9
 C         1063           1          10
 C         1063           1          11
 C         1063           1          12
 C         1063           1          13
 O         1063           1          14
 O         1063           1          15
 O         1063           1          16
 Na        1064           1           1
 Na        1064           1           2
 Cl        1064           1           3
 S         1064           1           4
 O         1064           1           5
 C         1064           1           6
 C         1064           1           7
 C         1064           1           8
 C         1064           1           9
 C         1064           1          10
 C         1064           1          11
 O         1064           1          12
 S         1064           1          13
 Cl        1064           1          14
 Na        1064           1          15
 Na        1064           1          16
 S         1065           1           5
 C         1065           1           6
 C         1065           1           7
 C         1065           1           8
 C         1065           1           9
 C         1065           1          10
 C         1065           1          11
 S         1065           1          12
 Cl        1066           1           5
 O         1066           1           6
 C         1066           1           7
 C         1066           1           8
 C         1066           1           9
 C         1066           1          10
 O         1066           1          11
 Cl        1066           1          12
 Na        1067           1           5
 O         1067           1           6
 C         1067           1           7
 C         1067           1           8
 C         1067           1           9
 C         1067           1          10
 O         1067           1          11
 Na        1067           1          12
 Na        1068           1           5
 O         1068           1           6
 C         1068           1           7
 C         1068           1           8
 C         1068           1           9
 C         1068           1          10
 O         1068           1          11
 Na        1068           1          12
 Na        1069           1           5
 O         1069           1           6
 C         1069           1           7
 C         1069           1           8
 C         1069           1           9
 C         1069           1          10
 O         1069           1          11
 Na        1069           1          12
 Na        1070           1           5
 O         1070           1           6
 C         1070           1           7
 C         1070           1           8
 C         1070           1           9
 C         1070           1          10
 O         1070           1          11
 Na        1070           1          12
 Na        1071           1           5
 O         1071           1           6
 C         1071           1           7
 C         1071           1           8
 C         1071           1           9
 C         1071           1          10
 O         1071           1          11
 Na        1071           1          12
 Na        1072           1           5
 O         1072           1           6
 C         1072           1           7
 C         1072           1           8
 C         1072           1           9
 C         1072           1          10
 O         1072           1          11
 Na        1072           1          12
 Na        1073           1           5
 O         1073           1           6
 C         1073           1           7
 C         1073           1           8
 C         1073           1           9
 C         1073           1          10
 O         1073           1          11
 Na        1073           1          12
 Na        1074           1           5
 O         1074           1           6
 C         1074           1           7
 C         1074           1           8
 C         1074           1           9
 C         1074           1          10
 O         1074           1          11
 Na        1074           1          12
 Na        1075           1           5
 O         1075           1           6
 C         1075           1           7
 C         1075           1           8
 C         1075           1           9
 C         1075           1          10
 O         1075           1          11
 Na        1075           1          12
 Na        1076           1           5
 O         1076           1           6
 C         1076           1           7
 C         1076           1           8
 C         1076           1           9
 C         1076           1          10
 O         1076           1          11
 Na        1076           1          12
 Na        1077           1           5
 O         1077           1           6
 C         1077           1           7
 C         1077           1           8
 C         1077           1           9
 C         1077           1          10
 O         1077           1          11
 Na        1077           1          12
 Na        1078           1           5
 O         1078           1           6
 C         1078           1           7
 C         1078           1           8
 C         1078           1           9
 C         1078           1          10
 O         1078           1          11
 Na        1078           1          12
 Na        1079           1           5
 O         1079           1           6
 C         1079           1           7
 C         1079           1           8
 C         1079           1           9
 C         1079           1          10
 O         1079           1          11
 Na        1079           1          12
 Na        1080           1           5
 O         1080           1           6
 C         1080           1           7
 C         1080           1           8
 C         1080           1           9
 C         1080           1          10
 O         1080           1          11
 Na        1080           1          12
 Na        1081           1           5
 O         1081           1           6
 C         1081           1           7
 C         1081           1           8
 C         1081           1           9
 C         1081           1          10
 O         1081           1          11
 Na        1081           1          12
 Na        1082           1           5
 O         1082           1           6
 C         1082           1           7
 C         1082           1           8
 C         1082           1           9
 C         1082           1          10
 O         1082           1          11
 Na        1082           1          12
 Na        1083           1           5
 O         1083           1           6
 C         1083           1           7
 C         1083           1           8
 C         1083           1           9
 C         1083           1          10
 O         1083           1          11
 Na        1083           1          12
 Na        1084           1           5
 O         1084           1           6
 C         1084           1           7
 C         1084           1           8
 C         1084           1           9
 C         1084           1          10
 O         1084           1          11
 Na        1084           1          12
 Fe        1085           1           1
 Fe        1085           1           2
 Fe        1085           1           3
 Fe        1085           1           4
 Na        1085           1           5
 O         1085           1           6
 C         1085           1           7
 C         1085           1           8
 C         1085           1           9
 C         1085           1          10
 O         1085           1          11
 Na        1085           1          12
 Fe        1085           1          13
 Fe        1085           1          14
 Fe        1085           1          15
 Fe        1085           1          16
 Fe        1086           1           1
 Fe        1086           1           2
 Fe        1086           1           3
 Fe        1086           1           4
 Na        1086           1           5
 O         1086           1           6
 C         1086           1           7
 C         1086           1           8
 C         1086           1           9
 C         1086           1          10
 O         1086           1          11
 Na        1086           1          12
 Fe        1086           1          13
 Fe        1086           1          14
 Fe        1086           1          15
 Fe        1086           1          16
 Na        1087           1           5
 O         1087           1           6
 C         1087           1           7
 C         1087           1           8
 C         1087           1           9
 C         1087           1          10
 O         1087           1          11
 Na        1087           1          12
 Na        1088           1           5
 O         1088           1           6
 C         1088           1           7
 C         1088           1           8
 C         1088           1           9
 C         1088           1          10
 O         1088           1          11
 Na        1088           1          12
 Na        1089           1           5
 O         1089           1           6
 C         1089           1           7
 C         1089           1           8
 C         1089           1           9
 C         1089           1          10
 O         1089           1          11
 Na        1089           1          12
 Na        1090           1           5
 O         1090           1           6
 C         1090           1           7
 C         1090           1           8
 C         1090           1           9
 C         1090           1          10
 O         1090           1          11
 Na        1090           1          12
 Na        1091           1           5
 O         1091           1           6
 C         1091           1           7
 C         1091           1           8
 C         1091           1           9
 C         1091           1          10
 O         1091           1          11
 Na        1091           1          12
 Na        1092           1           5
 O         1092           1           6
 C         1092           1           7
 C         1092           1           8
 C         1092           1           9
 C         1092           1          10
 O         1092           1          11
 Na        1092           1          12
 Na        1093           1           5
 O         1093           1           6
 C         1093           1           7
 C         1093           1           8
 C         1093           1           9
 C         1093           1          10
 O         1093           1          11
 Na        1093           1          12
 Na        1094           1           5
 O         1094           1           6
 C         1094           1           7
 C         1094           1           8
 C         1094           1           9
 C         1094           1          10
 O         1094           1          11
 Na        1094           1          12
 Na        1095           1           5
 O         1095           1           6
 C         1095           1           7
 C         1095           1           8
 C         1095           1           9
 C         1095           1          10
 O         1095           1          11
 Na        1095           1          12
 Na        1096           1           5
 O         1096           1           6
 C         1096           1           7
 C         1096           1           8
 C         1096           1           9
 C         1096           1          10
 O         1096           1          11
 Na        1096           1          12
 Na        1097           1           5
 O         1097           1           6
 C         1097           1           7
 C         1097           1           8
 C         1097           1           9
 C         1097           1          10
 O         1097           1          11
 Na        1097           1          12
 Na        1098           1           5
 O         1098           1           6
 C         1098           1           7
 C         1098           1           8
 C         1098           1           9
 C         1098           1          10
 O         1098           1          11
 Na        1098           1          12
 Na        1099           1           5
 O         1099           1           6
 C         1099           1           7
 C         1099           1           8
 C         1099           1           9
 C         1099           1          10
 O         1099           1          11
 Na        1099           1          12
 Na        1100           1           5
 O         1100           1           6
 C         1100           1           7
 C         1100           1           8
 C         1100           1           9
 C         1100           1          10
 O         1100           1          11
 Na        1100           1          12
 Na        1101           1           5
 O         1101           1           6
 C         1101           1           7
 C         1101           1           8
 C         1101           1           9
 C         1101           1          10
 O         1101           1          11
 Na        1101           1          12
 Na        1102           1           5
 O         1102           1           6
 C         1102           1           7
 C         1102           1           8
 C         1102           1           9
 C         1102           1          10
 O         1102           1          11
 Na        1102           1          12
 Na        1103           1           5
 O         1103           1           6
 C         1103           1           7
 C         1103           1           8
 C         1103           1           9
 C         1103           1          10
 O         1103           1          11
 Na        1103           1          12
 Na        1104           1           5
 O         1104           1           6
 C         1104           1           7
 C         1104           1           8
 C         1104           1           9
 C         1104           1          10
 O         1104           1          11
 Na        1104           1          12
 Na        1105           1           5
 O         1105           1           6
 C         1105           1           7
 C         1105           1           8
 C         1105           1           9
 C         1105           1          10
 O         1105           1          11
 Na        1105           1          12
 Na        1106           1           5
 O         1106           1           6
 C         1106           1           7
 C         1106           1           8
 C         1106           1           9
 C         1106           1          10
 O         1106           1          11
 Na        1106           1          12
 Fe        1107           1           1
 Fe        1107           1           2
 Fe        1107           1           3
 Fe        1107           1           4
 Na        1107           1           5
 O         1107           1           6
 C         1107           1           7
 C         1107           1           8
 C         1107           1           9
 C         1107           1          10
 O         1107           1          11
 Na        1107           1          12
 Fe        1107           1          13
 Fe        1107           1          14
 Fe        1107           1          15
 Fe        1107           1          16
 Fe        1108           1           1
 Fe        1108           1           2
 Fe        1108           1           3
 Fe        1108           1           4
 Na        1108           1           5
 O         1108           1           6
 C         1108           1           7
 C         1108           1           8
 C         1108           1           9
 C         1108           1          10
 O         1108           1          11
 Na        1108           1          12
 Fe        1108           1          13
 Fe        1108           1          14
 Fe        1108           1          15
 Fe        1108           1          16
 Fe        1109           1           1
 Fe        1109           1           2
 Fe        1109           1           3
 Fe        1109           1           4
 Na        1109           1           5
 O         1109           1           6
 C         1109           1           7
 C         1109           1           8
 C         1109           1           9
 C         1109           1          10
 O         1109           1          11
 Na        1109           1          12
 Fe        1109           1          13
 Fe        1109           1          14
 Fe        1109           1          15
 Fe        1109           1          16
 Na        1110           1           5
 O         1110           1           6
 C         1110           1           7
 C         1110           1           8
 C         1110           1           9
 C         1110           1          10
 O         1110           1          11
 Na        1110           1          12
 Na        1111           1           5
 O         1111           1           6
 C         1111           1           7
 C         1111           1           8
 C         1111           1           9
 C         1111           1          10
 O         1111           1          11
 Na        1111           1          12
 Na        1112           1           5
 O         1112           1           6
 C         1112           1           7
 C         1112           1           8
 C         1112           1           9
 C         1112           1          10
 O         1112           1          11
